,price,Address,area,Bedrooms,Bathrooms,neworold,type_of_building,Address_Values
960,8950000.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",987.0,2,2,0,0,23.0
961,9500000.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",936.0,2,2,0,0,23.0
962,8000000.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",882.0,2,2,0,0,23.0
963,8500000.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",900.0,2,2,0,0,23.0
964,8800000.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",985.0,2,2,0,0,23.0
966,16000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",961.0,2,2,0,0,26.0
967,14000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",750.0,2,2,0,1,26.0
968,15000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",642.0,2,2,0,1,26.0
969,22000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",1098.0,3,3,0,0,26.0
970,16500000.0,"Mulund East, Mumbai - Central Line, Maharashtra",875.0,2,2,0,0,26.0
971,14000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",750.0,2,2,0,0,26.0
972,18000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",1050.0,2,2,0,0,26.0
973,40000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",2200.0,4,3,0,0,26.0
974,15000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",750.0,2,2,0,0,26.0
975,15000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",817.0,2,2,0,0,26.0
976,18500000.0,"Mulund East, Mumbai - Central Line, Maharashtra",1050.0,2,2,0,0,26.0
977,15000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",790.0,2,2,0,0,26.0
978,15000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",700.0,2,2,0,0,26.0
979,32000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",1375.0,3,3,0,0,26.0
980,12500000.0,"Mulund East, Mumbai - Central Line, Maharashtra",580.0,2,2,0,0,26.0
981,17100000.0,"Mulund East, Mumbai - Central Line, Maharashtra",870.0,2,2,0,0,26.0
982,20000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",900.0,3,4,0,0,26.0
983,13000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",740.0,2,2,0,0,26.0
984,15000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",850.0,2,2,0,0,26.0
985,60000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",3000.0,5,5,0,0,78.0
986,22500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",900.0,2,2,0,0,78.0
987,18000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",735.0,2,2,0,0,78.0
988,15500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",967.0,2,2,0,0,78.0
989,15000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",860.0,2,2,0,0,78.0
990,65000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",2600.0,6,6,0,0,78.0
991,16000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",950.0,2,2,0,0,78.0
992,32500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1620.0,3,3,0,0,78.0
994,28000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1400.0,3,3,0,0,78.0
995,24000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1200.0,3,2,0,0,78.0
996,18500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1100.0,2,2,0,0,78.0
998,45000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1830.0,4,4,0,0,78.0
1001,21000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1100.0,2,2,0,0,78.0
1002,15000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",610.0,2,2,0,0,78.0
1003,17500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",718.0,2,2,0,0,78.0
1004,17500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",719.0,2,2,0,0,78.0
1005,15000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",718.0,2,2,0,0,78.0
1006,16000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",875.0,2,2,0,0,78.0
1008,30000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1400.0,3,3,0,0,78.0
1009,16000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",900.0,2,2,0,1,78.0
1010,16000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",730.0,2,2,0,0,78.0
1012,22500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",971.0,2,2,0,0,78.0
1013,17000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",830.0,2,2,0,0,78.0
1014,25000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",990.0,3,3,0,1,78.0
1015,26000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1050.0,3,3,0,0,78.0
1016,15200000.0,"Mulund West, Mumbai - Central Line, Maharashtra",700.0,2,2,0,0,78.0
1018,19000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1116.0,2,2,0,0,78.0
1019,17600000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1035.0,2,2,0,0,78.0
1022,18500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",934.0,2,2,0,1,78.0
1023,15000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",680.0,2,2,0,0,78.0
1026,26000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1345.0,3,2,0,0,78.0
1027,20000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1125.0,2,2,0,0,78.0
1028,11500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",718.0,2,2,0,0,78.0
1029,15500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1026.0,2,2,0,0,78.0
1030,17000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",750.0,2,2,0,0,78.0
1031,14500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",775.0,2,2,0,0,78.0
1034,27500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1090.0,3,3,0,0,78.0
1035,18000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1100.0,2,2,0,0,78.0
1036,14000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",780.0,2,2,0,1,78.0
1037,15000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1000.0,2,2,0,0,78.0
1038,11500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",720.0,2,2,0,0,78.0
1040,18000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",1125.0,2,2,0,0,78.0
1041,15000000.0,"Mulund West, Mumbai - Central Line, Maharashtra",900.0,2,2,0,0,78.0
1042,15000000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",688.0,2,2,1,0,18.0
1045,9360000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",585.0,2,2,1,0,18.0
1046,14300000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",875.0,2,2,0,0,18.0
1047,17100000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1000.0,2,2,1,0,18.0
1048,12500000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",568.0,2,2,1,0,18.0
1049,17000000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1050.0,2,2,0,0,18.0
1051,17900000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",981.0,2,2,0,0,18.0
1052,16900000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",950.0,2,2,0,0,18.0
1053,18800000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",900.0,2,2,0,0,18.0
1054,31000000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1670.0,3,3,0,0,18.0
1055,25000000.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",1170.0,2,2,0,0,11.0
1056,32000000.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",1325.0,3,3,0,0,11.0
1057,29500000.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",1251.0,3,3,0,0,11.0
1058,28500000.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",1380.0,3,3,0,0,11.0
1059,46500000.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",1550.0,3,3,0,0,11.0
1060,27900000.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",1300.0,3,3,0,0,11.0
1061,70000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1800.0,4,4,0,0,26.0
1062,22500000.0,"Parel, Mumbai - South Mumbai, Maharashtra",900.0,2,2,0,1,26.0
1063,40000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1248.0,2,2,1,0,26.0
1064,57500000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1605.0,3,3,0,0,26.0
1065,40000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1115.0,3,3,0,0,26.0
1066,35000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1240.0,2,2,0,0,26.0
1067,54000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1305.0,3,3,0,0,26.0
1068,18500000.0,"Parel, Mumbai - South Mumbai, Maharashtra",506.0,2,3,0,0,26.0
1069,32500000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1078.0,2,2,0,0,26.0
1070,35000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1000.0,2,2,0,0,26.0
1071,50000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1250.0,3,3,0,0,26.0
1072,67500000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1800.0,3,3,0,0,26.0
1075,35000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1370.0,2,2,0,1,26.0
1076,70000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1770.0,3,3,0,0,26.0
1077,87500000.0,"Parel, Mumbai - South Mumbai, Maharashtra",2130.0,3,3,0,0,26.0
1079,35000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1250.0,2,2,0,0,26.0
1080,24500000.0,"Parel, Mumbai - South Mumbai, Maharashtra",850.0,2,2,0,0,26.0
1082,23000000.0,"Powai, Mumbai - Central Line, Maharashtra",1150.0,2,2,0,0,33.0
1083,39000000.0,"Powai, Mumbai - Central Line, Maharashtra",1250.0,3,3,0,0,33.0
1084,22500000.0,"Powai, Mumbai - Central Line, Maharashtra",900.0,2,2,0,0,33.0
1085,18000000.0,"Powai, Mumbai - Central Line, Maharashtra",950.0,2,3,0,0,33.0
1086,18000000.0,"Powai, Mumbai - Central Line, Maharashtra",893.0,2,2,0,0,33.0
1087,17500000.0,"Powai, Mumbai - Central Line, Maharashtra",835.0,2,2,0,0,33.0
1088,17000000.0,"Powai, Mumbai - Central Line, Maharashtra",850.0,2,2,0,0,33.0
1089,75000000.0,"Powai, Mumbai - Central Line, Maharashtra",2500.0,5,4,0,0,33.0
1090,21500000.0,"Powai, Mumbai - Central Line, Maharashtra",1155.0,2,2,0,0,33.0
1091,35000000.0,"Powai, Mumbai - Central Line, Maharashtra",1230.0,2,2,0,0,33.0
1092,25000000.0,"Powai, Mumbai - Central Line, Maharashtra",1100.0,3,3,0,0,33.0
1093,90000000.0,"Powai, Mumbai - Central Line, Maharashtra",3000.0,6,4,0,0,33.0
1094,35000000.0,"Powai, Mumbai - Central Line, Maharashtra",1350.0,2,2,0,0,33.0
1095,30000000.0,"Powai, Mumbai - Central Line, Maharashtra",1155.0,2,2,0,0,33.0
1096,27000000.0,"Powai, Mumbai - Central Line, Maharashtra",1020.0,2,2,0,0,33.0
1097,69000000.0,"Powai, Mumbai - Central Line, Maharashtra",3400.0,6,5,0,0,33.0
1098,15500000.0,"Powai, Mumbai - Central Line, Maharashtra",915.0,2,2,0,0,33.0
1099,17800000.0,"Powai, Mumbai - Central Line, Maharashtra",915.0,2,2,0,0,33.0
1100,20000000.0,"Powai, Mumbai - Central Line, Maharashtra",800.0,2,2,0,0,33.0
1101,63000000.0,"Powai, Mumbai - Central Line, Maharashtra",3120.0,4,6,0,0,33.0
1102,25000000.0,"Powai, Mumbai - Central Line, Maharashtra",1000.0,2,2,0,0,33.0
1104,25000000.0,"Powai, Mumbai - Central Line, Maharashtra",1100.0,2,2,0,0,33.0
1105,18000000.0,"Powai, Mumbai - Central Line, Maharashtra",1075.0,2,2,0,0,33.0
1106,38000000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",930.0,2,2,0,0,15.0
1107,110000000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",2650.0,4,4,0,0,15.0
1108,24800000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",780.0,2,2,0,0,15.0
1109,130000000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",4000.0,6,5,1,0,15.0
1110,70000000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",1700.0,3,3,0,0,15.0
1111,72000000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",1840.0,3,3,0,1,15.0
1112,70000000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",1850.0,3,3,0,1,15.0
1113,23800000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",670.0,2,3,0,0,15.0
1114,27000000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",725.0,2,2,0,1,15.0
1115,37500000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",1170.0,2,2,0,0,15.0
1117,40000000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",950.0,2,2,0,1,15.0
1119,26000000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",1000.0,2,2,0,0,21.0
1120,30000000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",1100.0,2,2,0,0,21.0
1121,15000000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",725.0,2,2,0,0,21.0
1123,32500000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",1200.0,3,3,0,1,21.0
1124,15000000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",700.0,2,2,0,1,21.0
1125,24000000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",850.0,2,2,0,0,21.0
1126,21000000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",780.0,2,2,0,0,21.0
1127,16500000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",775.0,2,2,0,0,21.0
1129,18500000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",780.0,2,2,0,0,21.0
1131,16000000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",585.0,2,2,1,0,21.0
1133,33000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",925.0,2,2,0,0,31.0
1134,65000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1650.0,3,4,0,0,31.0
1135,35000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1120.0,2,2,0,0,31.0
1136,52500000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1250.0,3,3,0,0,31.0
1137,29900000.000000004,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",800.0,3,3,0,0,31.0
1139,27500000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",950.0,2,2,0,0,31.0
1140,30000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",700.0,2,2,0,0,31.0
1141,29500000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",760.0,2,2,0,0,31.0
1142,45000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1050.0,3,3,0,0,31.0
1143,90000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",2100.0,5,5,0,0,31.0
1144,35000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",891.0,2,2,0,0,31.0
1145,57500000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1250.0,3,2,0,1,31.0
1147,19000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",625.0,2,2,0,1,31.0
1148,33500000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",745.0,2,2,0,0,31.0
1149,21000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",700.0,2,2,0,1,31.0
1150,50000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1100.0,2,2,0,0,31.0
1151,17000000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",680.0,2,2,0,0,14.0
1152,55000000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",3000.0,4,4,0,0,14.0
1153,22000000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",950.0,2,2,0,0,14.0
1154,18000000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",550.0,2,2,0,0,14.0
1156,37500000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",1251.0,4,3,0,0,14.0
1157,40000000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",1400.0,2,2,0,0,14.0
1158,31000000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",1050.0,2,2,0,0,14.0
1159,22500000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",685.0,2,2,0,0,14.0
1160,8200000.0,"Thane, Mumbai, Maharashtra",783.0,2,2,0,1,12.0
1161,11000000.0,"Thane, Mumbai, Maharashtra",1000.0,2,2,1,0,12.0
1162,7050000.0,"Thane, Mumbai, Maharashtra",600.0,2,3,0,0,12.0
1163,8400000.0,"Thane, Mumbai, Maharashtra",942.0,2,2,0,0,12.0
1164,17000000.0,"Thane, Mumbai, Maharashtra",1320.0,3,3,0,1,12.0
1165,9000000.0,"Thane, Mumbai, Maharashtra",980.0,2,2,0,0,12.0
1166,9500000.0,"Thane, Mumbai, Maharashtra",1150.0,2,2,1,0,12.0
1167,8000000.0,"Thane, Mumbai, Maharashtra",1000.0,2,4,0,0,12.0
1169,15000000.0,"Thane, Mumbai, Maharashtra",1300.0,3,3,0,0,12.0
1180,15000000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",800.0,2,2,0,0,15.0
1181,18500000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1071.0,2,2,1,0,15.0
1182,23000000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1200.0,3,3,0,0,15.0
1184,13000000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",680.0,2,2,0,1,15.0
1185,16000000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",950.0,2,2,0,0,15.0
1186,17000000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1013.0,2,2,0,0,15.0
1187,14500000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",875.0,2,2,0,0,15.0
1188,25000000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1280.0,3,3,0,0,15.0
1189,19800000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",990.0,2,2,0,0,15.0
1190,9500000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1530.0,3,3,0,0,25.0
1191,4000000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",925.0,2,3,0,1,25.0
1192,12500000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",2200.0,3,2,0,1,25.0
1193,2500000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",700.0,2,2,0,0,25.0
1194,7500000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1475.0,3,3,0,0,25.0
1195,8200000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1280.0,3,2,0,0,25.0
1196,6600000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1010.0,2,2,0,0,25.0
1197,4000000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1000.0,2,2,0,0,25.0
1198,7400000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1250.0,2,2,0,0,25.0
1199,6000000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1100.0,2,3,0,0,25.0
1200,4200000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1050.0,2,2,0,0,25.0
1201,5700000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1080.0,3,2,0,0,25.0
1202,7000000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1200.0,2,2,0,0,25.0
1203,4600000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1000.0,2,2,0,0,25.0
1204,4200000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",680.0,2,2,0,0,24.0
1205,3700000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",750.0,2,2,0,0,24.0
1206,3840000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",650.0,2,2,0,0,24.0
1207,4250000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",850.0,2,2,0,0,24.0
1208,5500000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",800.0,2,2,0,0,24.0
1209,4500000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",850.0,2,2,0,0,24.0
1210,4500000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",820.0,2,2,0,0,24.0
1211,4500000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",770.0,2,2,0,0,24.0
1212,4500000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",870.0,2,2,0,0,24.0
1213,5500000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",800.0,2,2,0,0,24.0
1215,5500000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",915.0,2,2,0,0,24.0
1216,4500000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",726.0,2,2,0,0,24.0
1219,5000000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",940.0,2,2,0,1,22.0
1220,6700000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1050.0,2,2,0,0,22.0
1221,11000000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1316.0,3,2,0,0,22.0
1222,6500000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",950.0,2,2,0,0,22.0
1223,6000000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1015.0,2,2,0,0,22.0
1224,6400000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",950.0,2,2,0,0,22.0
1225,6200000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1079.0,2,2,0,0,22.0
1226,3900000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",750.0,2,2,0,0,22.0
1227,4100000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",750.0,2,2,0,0,22.0
1228,5000000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",713.0,2,2,1,0,22.0
1229,4500000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",654.0,2,2,0,0,22.0
1230,8159999.999999999,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1230.0,3,3,0,0,22.0
1231,6000000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",850.0,3,2,0,0,22.0
1232,7500000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1100.0,3,2,0,0,22.0
1233,6100000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",870.0,2,2,0,0,22.0
1234,7500000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",1045.0,2,2,0,0,21.0
1235,4800000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",750.0,2,2,0,0,21.0
1236,6000000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",1100.0,2,2,0,0,21.0
1240,5800000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",900.0,2,2,0,0,21.0
1241,10000000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",1500.0,2,2,0,0,21.0
1242,4200000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",620.0,2,2,0,0,21.0
1244,4000000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",800.0,2,2,0,0,21.0
1245,3600000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",625.0,2,2,0,0,21.0
1246,5400000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",760.0,2,2,0,0,21.0
1247,6400000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",870.0,2,2,0,0,21.0
1248,5000000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",960.0,2,2,0,0,21.0
1249,65000000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",2000.0,5,4,1,0,30.0
1250,27500000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",900.0,2,2,0,0,30.0
1251,42600000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1220.0,3,3,1,0,30.0
1252,33500000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",846.0,3,2,1,0,30.0
1253,36000000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1030.0,3,2,0,0,30.0
1254,23500000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",650.0,2,2,1,0,30.0
1256,30000000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",758.0,2,2,0,0,30.0
1257,45000000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1400.0,2,2,0,0,30.0
1258,32500000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1050.0,2,2,0,0,30.0
1259,52000000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1390.0,3,3,0,0,30.0
